frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
511,139,[781.73095703125 1649.398193359375 1416.2947998046875 2129.21435546875],car,[986.7145385742188 2007.1180419921875 1190.56689453125 2070.64013671875],0.5607852339744568,WS4KGJ,0.14403456187450167
512,22,[977.6798706054688 1203.885498046875 1617.1322021484375 1767.1123046875],car,[1207.905517578125 1566.35888671875 1380.0283203125 1623.2567138671875],0.7943246960639954,AX64DMV,0.22333705811486285
513,22,[972.3995361328125 1209.89599609375 1621.7763671875 1772.4423828125],car,[1200.0704345703125 1569.925537109375 1375.5103759765625 1629.593017578125],0.778415858745575,AK6DMV,0.1328180201903275
513,139,[772.8071899414062 1660.0032958984375 1414.50244140625 2146.0341796875],car,[986.1915893554688 2019.5401611328125 1182.08203125 2082.2880859375],0.7472288608551025,MSYKGJ,0.31644239782710654
514,22,[969.6680297851562 1212.5196533203125 1617.9918212890625 1776.3333740234375],car,[1200.017822265625 1574.79638671875 1372.7071533203125 1631.2353515625],0.7489563822746277,464DMV,0.5748362343916433
514,139,[769.8780517578125 1665.0758056640625 1413.961181640625 2150.42822265625],car,[975.5916137695312 2024.78173828125 1182.6468505859375 2089.04150390625],0.6468493938446045,WSMG,0.05198071524500847
515,22,[965.5704345703125 1216.7218017578125 1612.283447265625 1782.0552978515625],car,[1193.66015625 1579.7923583984375 1371.4847412109375 1636.1771240234375],0.5981447100639343,AEADMY,0.03547561944116372
516,22,[962.8743286132812 1220.1845703125 1607.5472412109375 1786.6317138671875],car,[1202.3909912109375 1584.68115234375 1372.2874755859375 1641.112060546875],0.6993498802185059,4KGDMV,0.08259933853337845
517,22,[960.8340454101562 1223.6785888671875 1600.6583251953125 1789.42724609375],car,[1197.6705322265625 1586.3994140625 1373.6075439453125 1647.840087890625],0.7844627499580383,DRGDMV,0.030243562550823146
518,22,[956.9708251953125 1227.8294677734375 1595.095458984375 1795.133544921875],car,[1185.5445556640625 1589.4627685546875 1370.076416015625 1654.3736572265625],0.7989858388900757,AK6:,0.28241193294525146
519,22,[954.9946899414062 1229.4071044921875 1592.7908935546875 1800.798828125],car,[1187.077392578125 1596.9954833984375 1368.77490234375 1659.7860107421875],0.8117021322250366,DK64DNV,0.06734993463351048
520,22,[952.2843017578125 1231.7027587890625 1591.152587890625 1805.568115234375],car,[1181.1688232421875 1599.35888671875 1362.5482177734375 1659.424072265625],0.7576245665550232,AK64DMV,0.260294538090338
520,139,[729.6937866210938 1701.2750244140625 1410.0106201171875 2155.41162109375],car,[970.5570068359375 2070.52734375 1175.9779052734375 2140.366943359375],0.6553573608398438,MEITC],0.044955921901076716
521,139,[728.0863037109375 1709.6982421875 1409.005859375 2155.425537109375],car,[965.7094116210938 2077.615966796875 1175.27392578125 2147.519775390625],0.8029753565788269,MBTC,0.08118642121553421
521,22,[949.5609741210938 1235.181396484375 1588.44482421875 1812.39208984375],car,[1175.5726318359375 1605.76611328125 1354.086181640625 1665.898681640625],0.7560229897499084,AK64DMV,0.24810382334096767
522,22,[945.732666015625 1238.8916015625 1587.2803955078125 1818.723876953125],car,[1181.6771240234375 1612.01416015625 1355.6947021484375 1671.1363525390625],0.8136090040206909,AKE4DMV,0.3282588940987288
522,139,[732.14453125 1716.40283203125 1407.9078369140625 2155.5634765625],car,[963.0084228515625 2088.456298828125 1173.897216796875 2150.89892578125],0.7972553968429565,MS4TG,0.1476959662005262
523,22,[943.71875 1240.792724609375 1588.4471435546875 1820.5445556640625],car,[1178.0643310546875 1614.084228515625 1355.477783203125 1673.2353515625],0.8197199106216431,AKE4DMV,0.18579169133393786
523,139,[737.2415771484375 1723.1519775390625 1408.2308349609375 2154.872314453125],car,[966.2505493164062 2092.9541015625 1174.2933349609375 2153.818359375],0.8075047731399536,MS4TCJ,0.3787580271062534
524,22,[942.3040161132812 1244.7783203125 1585.38623046875 1826.977294921875],car,[1179.614501953125 1619.7703857421875 1346.2135009765625 1680.3768310546875],0.813090443611145,AKE4@MV,0.2432593450456428
525,22,[939.467529296875 1247.061767578125 1584.2686767578125 1833.439697265625],car,[1175.331298828125 1628.796142578125 1347.258544921875 1684.426513671875],0.6090704798698425,AKE4DNV,0.5957991404391527
526,22,[936.0999755859375 1249.26513671875 1588.043701171875 1837.3785400390625],car,[1167.134521484375 1628.3902587890625 1350.7003173828125 1688.4993896484375],0.6971352696418762,AKE4DHV,0.18963917136844574
527,22,[937.3004150390625 1252.10107421875 1586.757568359375 1841.431396484375],car,[1170.220458984375 1637.4500732421875 1349.0775146484375 1694.80126953125],0.7417420148849487,AK64DV,0.5932715921755518
528,22,[930.5460815429688 1258.8111572265625 1586.9130859375 1849.586669921875],car,[1165.2115478515625 1640.5302734375 1347.2667236328125 1700.6558837890625],0.8238834142684937,AK64DHV,0.44533628093689065
529,22,[928.5897216796875 1261.5123291015625 1581.587158203125 1853.6065673828125],car,[1165.91162109375 1644.886962890625 1343.6396484375 1704.737548828125],0.8073201179504395,BK64DHV,0.26646076401188945
529,572,[2289.333251953125 1206.97607421875 2873.541259765625 1660.740966796875],car,[2504.8857421875 1514.297607421875 2682.667236328125 1567.7025146484375],0.4622734785079956,BDWZT,0.10389426894970166
530,22,[925.8854370117188 1265.474365234375 1584.8734130859375 1857.5328369140625],car,[1166.43212890625 1651.273681640625 1339.3818359375 1707.857666015625],0.8124951720237732,AK64DMV,0.2923755377686919
530,572,[2289.85302734375 1210.76953125 2875.37255859375 1665.404052734375],car,[2495.8095703125 1519.21435546875 2681.28662109375 1572.753662109375],0.38503825664520264,EODZT,0.3344923873914759
531,22,[921.2047729492188 1271.12646484375 1582.627197265625 1863.5152587890625],car,[1166.9776611328125 1658.6097412109375 1337.9012451171875 1712.39990234375],0.8058368563652039,AK64DMV,0.35708038838796646
531,572,[2291.379638671875 1214.5743408203125 2876.418701171875 1671.28173828125],car,[2496.287109375 1525.5794677734375 2666.343017578125 1583.6334228515625],0.6842437386512756,EFDOZT,0.08113489146092397
532,22,[920.207275390625 1271.7000732421875 1579.5421142578125 1867.7723388671875],car,[1163.1815185546875 1663.16455078125 1344.4095458984375 1716.3409423828125],0.8181319832801819,AK64@HV,0.2008516138053931
532,572,[2290.689453125 1216.0447998046875 2880.373779296875 1673.977783203125],car,[2507.5400390625 1530.3505859375 2665.733642578125 1582.594970703125],0.6339543461799622,EFDOZT,0.07074299076534939
533,22,[920.26513671875 1281.20556640625 1575.5509033203125 1872.705810546875],car,[1155.0875244140625 1665.591796875 1339.0477294921875 1722.087158203125],0.8131471872329712,AKG,0.30153680739058925
533,572,[2288.97509765625 1221.4425048828125 2882.15869140625 1679.06298828125],car,[2508.965576171875 1535.0238037109375 2664.598388671875 1588.9498291015625],0.4387786090373993,ENODZT,0.1381243765283947
534,22,[916.2353515625 1286.5133056640625 1577.50830078125 1878.94775390625],car,[1151.460205078125 1675.01513671875 1337.589111328125 1729.55712890625],0.7161752581596375,AK64DHV,0.40623257744919894
535,22,[912.9065551757812 1289.3359375 1579.6566162109375 1883.086181640625],car,[1155.1131591796875 1678.63916015625 1334.3485107421875 1732.11474609375],0.712900698184967,AK64DMV,0.2933720909419666
535,572,[2294.013671875 1225.2645263671875 2887.830810546875 1687.58447265625],car,[2518.5341796875 1540.650146484375 2670.2509765625 1594.76953125],0.6020806431770325,EFDOZT,0.20382184187484026
536,22,[910.8062744140625 1293.0108642578125 1573.183837890625 1891.3302001953125],car,[1156.8062744140625 1683.74609375 1332.7281494140625 1741.0299072265625],0.8298430442810059,AKE4DHV,0.19795503999788353
536,572,[2293.834716796875 1230.491455078125 2889.9423828125 1692.1209716796875],car,[2505.164794921875 1546.5457763671875 2669.9501953125 1601.8553466796875],0.4480045735836029,EFOZI,0.06326131556681759
537,22,[905.4759521484375 1295.8240966796875 1570.3265380859375 1896.523193359375],car,[1153.753662109375 1687.5531005859375 1329.53564453125 1744.3941650390625],0.8088458776473999,AKE4DHV,0.3697693683504096
537,572,[2292.491943359375 1234.179443359375 2892.034912109375 1697.22412109375],car,[2507.909912109375 1550.7518310546875 2673.567626953125 1605.7977294921875],0.5387665033340454,EFODZT,0.267466333295226
537,18,[2965.27734375 942.046875 3472.009521484375 1357.1639404296875],car,[3160.44384765625 1180.2620849609375 3312.616943359375 1234.8809814453125],0.3127855062484741,None,0.0
538,22,[904.4825439453125 1298.1031494140625 1575.6605224609375 1900.6419677734375],car,[1142.697998046875 1689.1693115234375 1327.93505859375 1748.1907958984375],0.7952101230621338,AK64DHV,0.3875283619158387
538,572,[2291.16943359375 1236.7408447265625 2893.216064453125 1699.890869140625],car,[2513.975830078125 1553.6734619140625 2676.796875 1608.0836181640625],0.7753912806510925,FODZT,0.1074852019666446
539,22,[900.1881103515625 1303.033203125 1571.5008544921875 1908.0633544921875],car,[1140.5855712890625 1693.248779296875 1328.71728515625 1754.04345703125],0.7883817553520203,AK64DHV,0.39925363947292103
539,572,[2289.678466796875 1239.046875 2895.57861328125 1702.6707763671875],car,[2514.298828125 1561.6490478515625 2677.00439453125 1612.4176025390625],0.7742443680763245,FLBZT,0.09575175144788507
540,22,[899.7247924804688 1306.9930419921875 1566.4801025390625 1913.5633544921875],car,[1134.557373046875 1700.8721923828125 1328.3909912109375 1760.1500244140625],0.8208866715431213,AKG,0.26405035553032935
540,572,[2291.1982421875 1243.182373046875 2895.62744140625 1708.15478515625],car,[2513.384765625 1565.2618408203125 2677.544921875 1615.1075439453125],0.7739940881729126,EFLDZT,0.23377858441779123
541,22,[897.0821533203125 1309.39599609375 1565.7205810546875 1917.149169921875],car,[1144.291015625 1705.1436767578125 1328.00732421875 1762.2806396484375],0.8165193796157837,AKG,0.6446246160639096
541,572,[2292.599853515625 1244.878662109375 2895.604248046875 1711.56884765625],car,[2512.178955078125 1567.1309814453125 2677.2587890625 1617.0909423828125],0.7606551647186279,EFLQOZT,0.1623651303243661
542,22,[894.1015014648438 1313.8114013671875 1565.2708740234375 1924.8250732421875],car,[1136.7122802734375 1712.97998046875 1326.6365966796875 1768.953125],0.8029660582542419,AK6,0.4652176649078352
542,572,[2291.891357421875 1247.656982421875 2895.61572265625 1718.7666015625],car,[2505.822021484375 1571.183837890625 2680.068115234375 1623.352783203125],0.6155030727386475,EFOZT,0.31015619244935183
543,22,[890.1085815429688 1318.9451904296875 1566.879150390625 1930.549072265625],car,[1135.5787353515625 1715.5994873046875 1323.16064453125 1778.1025390625],0.8110855221748352,AK64DMIV,0.4897719166244252
543,572,[2299.544677734375 1250.1055908203125 2899.0400390625 1727.2344970703125],car,[2510.4765625 1571.4708251953125 2690.8076171875 1627.5494384765625],0.7506787180900574,EFLDZT,0.5963515263879342
544,22,[887.8062744140625 1320.48583984375 1569.69287109375 1934.308349609375],car,[1130.7513427734375 1720.096435546875 1323.494384765625 1781.605224609375],0.8003437519073486,AK64DMV,0.8390085952768288
544,572,[2295.9736328125 1252.8167724609375 2900.248291015625 1731.515869140625],car,[2519.43994140625 1579.226806640625 2682.007568359375 1631.51953125],0.6827945709228516,EFDDZT,0.05873911415466018
545,22,[883.5560302734375 1327.8941650390625 1570.486328125 1939.9095458984375],car,[1127.9010009765625 1726.5557861328125 1319.4169921875 1785.6768798828125],0.8367418646812439,AKGDHV,0.3254124005722286
545,572,[2293.030517578125 1256.4317626953125 2901.94091796875 1737.8775634765625],car,[2521.265869140625 1585.0203857421875 2681.432373046875 1635.8973388671875],0.5825031995773315,EFLQDZI,0.16420277954246637
546,22,[879.0302124023438 1333.7261962890625 1567.3641357421875 1948.345703125],car,[1127.6077880859375 1732.7471923828125 1319.3817138671875 1791.5240478515625],0.8031041026115417,AK6DHV,0.5505310957539132
546,572,[2290.962646484375 1260.3609619140625 2904.7421875 1746.05712890625],car,[2521.31982421875 1587.9237060546875 2684.080078125 1639.07421875],0.4526214003562927,EFDZI,0.09453896627813439
547,22,[878.6589965820312 1336.2347412109375 1567.6119384765625 1952.423095703125],car,[1126.691650390625 1735.2392578125 1315.3587646484375 1796.2470703125],0.8191763758659363,AK64DHV,0.30656112520118745
547,572,[2293.17626953125 1262.3525390625 2905.730224609375 1748.4466552734375],car,[2526.22265625 1591.7010498046875 2685.3740234375 1641.8690185546875],0.49394968152046204,EFLDZI,0.15238936449251192
548,22,[873.02392578125 1340.981201171875 1566.302001953125 1959.7611083984375],car,[1122.2103271484375 1737.984375 1312.6444091796875 1801.398193359375],0.8210153579711914,AK64DHV,0.5248895630522341
548,572,[2292.83642578125 1263.57763671875 2909.64892578125 1753.57080078125],car,[2517.05419921875 1592.744384765625 2686.599609375 1647.8089599609375],0.6410282850265503,EFIDZT,0.3110993283979789
549,22,[871.136474609375 1344.15625 1567.354248046875 1964.5469970703125],car,[1123.9013671875 1749.7847900390625 1306.419677734375 1807.9068603515625],0.795782744884491,AKG,0.35023846846000056
549,572,[2289.005126953125 1266.9307861328125 2910.11767578125 1759.3834228515625],car,[2514.819580078125 1599.1025390625 2690.42724609375 1654.260498046875],0.6037821769714355,EFLODZT,0.16375341716957242
550,22,[869.3519897460938 1346.0899658203125 1564.9722900390625 1969.4100341796875],car,[1124.637939453125 1751.17138671875 1306.467529296875 1810.55615234375],0.7973520159721375,AKE,0.6706982778879422
550,572,[2293.20361328125 1270.046630859375 2910.205078125 1763.057861328125],car,[2522.31298828125 1602.5972900390625 2690.614013671875 1656.8280029296875],0.7571470737457275,EFLDZT,0.5135836921963884
551,22,[864.63037109375 1351.723876953125 1567.2501220703125 1976.78466796875],car,[1122.267333984375 1757.9820556640625 1309.5765380859375 1820.7330322265625],0.799868106842041,AK64DMV,0.627484615891198
551,572,[2292.2275390625 1275.8265380859375 2912.020751953125 1768.7413330078125],car,[2523.30322265625 1610.2349853515625 2690.770751953125 1662.7862548828125],0.7400577664375305,EFLODZT,0.3730794926084677
552,22,[860.2489624023438 1356.1212158203125 1558.3282470703125 1984.177001953125],car,[1117.529541015625 1767.9180908203125 1310.0704345703125 1825.387939453125],0.7804581522941589,AK6,0.34437827747355365
552,572,[2296.2548828125 1280.2098388671875 2913.787841796875 1774.83447265625],car,[2521.078125 1613.8828125 2692.362548828125 1667.3946533203125],0.696380078792572,EFIDZT,0.20167871831682696
553,22,[858.9434204101562 1356.6365966796875 1553.707763671875 1989.745361328125],car,[1116.9986572265625 1770.368896484375 1304.5074462890625 1826.850341796875],0.7611759305000305,AK64DHV,0.3313146688959326
553,572,[2296.5537109375 1282.250244140625 2913.799072265625 1777.9117431640625],car,[2528.023681640625 1615.2000732421875 2692.257568359375 1667.2232666015625],0.7199322581291199,EFIQDZT,0.1308605808067213
554,22,[856.7509765625 1362.1356201171875 1553.822998046875 1995.8380126953125],car,[1117.728271484375 1777.216552734375 1300.25732421875 1836.85986328125],0.8132624626159668,EK64@HV,0.42519342158071555
554,572,[2289.644287109375 1285.544921875 2916.93701171875 1782.1575927734375],car,[2518.6025390625 1619.8052978515625 2696.316650390625 1670.1395263671875],0.7440524101257324,EF10DZT,0.25850124930544116
555,22,[852.6629028320312 1367.79931640625 1559.8707275390625 2004.8187255859375],car,[1111.291015625 1781.3953857421875 1301.5888671875 1841.9132080078125],0.8225268721580505,AKE4MV,0.48755125581229347
555,572,[2289.4609375 1288.8433837890625 2918.410400390625 1786.425537109375],car,[2526.158203125 1625.98828125 2697.52734375 1681.2066650390625],0.6647770404815674,EFLODZT,0.3311599609488138
556,22,[852.2040405273438 1371.3411865234375 1560.1961669921875 2010.2259521484375],car,[1113.4000244140625 1784.42578125 1300.221435546875 1844.38623046875],0.8374417424201965,[K64DMV,0.19503512577775486
556,572,[2290.90966796875 1287.5433349609375 2918.3603515625 1788.227294921875],car,[2525.551025390625 1626.8353271484375 2701.242919921875 1680.6522216796875],0.7028524279594421,EFODZT,0.5590879232245309
557,22,[849.1282958984375 1378.1077880859375 1562.0931396484375 2015.331298828125],car,[1104.9273681640625 1788.5556640625 1299.5406494140625 1851.037109375],0.8182973861694336,AKE4DMV,0.8490127380209662
557,572,[2284.316650390625 1291.9869384765625 2918.867919921875 1794.65234375],car,[2532.176025390625 1633.68896484375 2695.983642578125 1687.482421875],0.7870700359344482,EFLODZT,0.4405307247291255
